ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
BonduSo-20_bird-1-1,BonduSo-20_bird-1,nǐ:,295,false,expert,hantganfc,,,,1
Bunoge-20_bird-1-1,Bunoge-20_bird-1,ní:bè,295,false,expert,hantganfc,,,,1
DonnoSo-20_bird-1-1,DonnoSo-20_bird-1,sàdâ:,305,false,expert,hantganfc,,,,1
DonnoSo-20_bird-1-2,DonnoSo-20_bird-1,sàdâ:,311,false,expert,hantganfc,,,,2
Jamsay-20_bird-1-1,Jamsay-20_bird-1,sà:j-î:ⁿ,305,false,expert,hantganfc,,,,1
Jamsay-20_bird-1-2,Jamsay-20_bird-1,sà:j-î:ⁿ,311,false,expert,hantganfc,,,,2
TomoKan-20_bird-1-1,TomoKan-20_bird-1,sàjù,300,false,expert,hantganfc,,,,1
TomoKan-20_bird-1-2,TomoKan-20_bird-1,sàjù,311,false,expert,hantganfc,,,,2
TiranigeDiga-20_bird-1-1,TiranigeDiga-20_bird-1,níyè,295,false,expert,hantganfc,,,,1
Mombo-20_bird-1-1,Mombo-20_bird-1,ìní,295,false,expert,hantganfc,,,,1
Penange-20_bird-1-1,Penange-20_bird-1,nèjjé,295,false,expert,hantganfc,,,,1
SonghaiSenni-20_bird-1-1,SonghaiSenni-20_bird-1,kír-ò,307,false,expert,hantganfc,,,,1
SonghaiSenni-20_bird-1-2,SonghaiSenni-20_bird-1,kír-ò,308,false,expert,hantganfc,,,,2
SonghaiKiini-20_bird-1-1,SonghaiKiini-20_bird-1,kír-ò,307,false,expert,hantganfc,,,,1
SonghaiKiini-20_bird-1-2,SonghaiKiini-20_bird-1,kír-ò,308,false,expert,hantganfc,,,,2
Bambara-20_bird-1-1,Bambara-20_bird-1,kɔ̀nɔ́,293,false,expert,hantganfc,,,,1
BozoDebo-20_bird-1-1,BozoDebo-20_bird-1,koⁿnuⁿ,293,false,expert,hantganfc,,,,1
BozoHainyaxo-20_bird-1-1,BozoHainyaxo-20_bird-1,hoⁿnoⁿŋoⁿ,297,false,expert,hantganfc,,,,1
BozoKorondougounord-20_bird-1-1,BozoKorondougounord-20_bird-1,koⁿnuⁿ,293,false,expert,hantganfc,,,,1
BozoKorondougousud-20_bird-1-1,BozoKorondougousud-20_bird-1,kwɔⁿnuⁿ,293,false,expert,hantganfc,,,,1
BozoKotya-20_bird-1-1,BozoKotya-20_bird-1,kɔⁿnuⁿ,293,false,expert,hantganfc,,,,1
BozoPondorinord-20_bird-1-1,BozoPondorinord-20_bird-1,kɔⁿnuⁿ,293,false,expert,hantganfc,,,,1
BozoPondorisud-20_bird-1-1,BozoPondorisud-20_bird-1,kaⁿnuⁿ,293,false,expert,hantganfc,,,,1
BozoTieyaxo-20_bird-1-1,BozoTieyaxo-20_bird-1,xɔⁿɔⁿniⁿ,293,false,expert,hantganfc,,,,1
BozoTiemaCewe-20_bird-1-1,BozoTiemaCewe-20_bird-1,koⁿdo,293,false,expert,hantganfc,,,,1
Soninke-20_bird-1-1,Soninke-20_bird-1,yèlíŋŋè,309,false,expert,hantganfc,,,,1
Soninke-20_bird-1-2,Soninke-20_bird-1,yèlíŋŋè,310,false,expert,hantganfc,,,,2
Bangime-20_bird-1-1,Bangime-20_bird-1,dɔ̄rɛ̀ɛ̀,294,false,expert,hantganfc,,,,1
Fulfulde-20_bird-1-1,Fulfulde-20_bird-1,foondu,301,false,expert,hantganfc,,,,1
Jenaama-20_bird-1-1,Jenaama-20_bird-1,pùlēwⁿ,302,false,expert,hantganfc,,,,1
Jenaama-20_bird-1-2,Jenaama-20_bird-1,pùlēwⁿ,303,false,expert,hantganfc,,,,2
TogoKan-20_bird-1-1,TogoKan-20_bird-1,sàjú,305,false,expert,hantganfc,,,,1
TogoKan-20_bird-1-2,TogoKan-20_bird-1,sàjú,311,false,expert,hantganfc,,,,2
ToroSo-20_bird-1-1,ToroSo-20_bird-1,sàsáá,305,false,expert,hantganfc,,,,1
ToroSo-20_bird-1-2,ToroSo-20_bird-1,sàsáá,305,false,expert,hantganfc,,,,2
ToroSo-20_bird-2-1,ToroSo-20_bird-2,sìsàá,300,false,expert,hantganfc,,,,1
ToroSo-20_bird-2-2,ToroSo-20_bird-2,sìsàá,305,false,expert,hantganfc,,,,2
ToroTegu-21_bite-1-1,ToroTegu-21_bite-1,cɛ́rú,314,false,expert,hantganfc,,,,1
BenTey-21_bite-1-1,BenTey-21_bite-1,kúwó,315,false,expert,hantganfc,,,,1
PergeTegu-21_bite-1-1,PergeTegu-21_bite-1,kɛ́rɛ́,314,false,expert,hantganfc,,,,1
Jamsay-21_bite-1-1,Jamsay-21_bite-1,cɛ́rɛ́,314,false,expert,hantganfc,,,,1
YornoSo-21_bite-1-1,YornoSo-21_bite-1,kɛ́rɛ́,314,false,expert,hantganfc,,,,1
TebulUre-21_bite-1-1,TebulUre-21_bite-1,cɛ́rɛ́,314,false,expert,hantganfc,,,,1
YandaDom-21_bite-1-1,YandaDom-21_bite-1,kɛ́dɛ́,314,false,expert,hantganfc,,,,1
Ampari-21_bite-1-1,Ampari-21_bite-1,dígò,5,false,expert,hantganfc,,,,1
Bunoge-21_bite-1-1,Bunoge-21_bite-1,núnjè,321,false,expert,hantganfc,,,,1
DonnoSo-21_bite-1-1,DonnoSo-21_bite-1,kɛ́rɛ̀,314,false,expert,hantganfc,,,,1
TiranigeDiga-21_bite-1-1,TiranigeDiga-21_bite-1,cɛ́rɔ́,314,false,expert,hantganfc,,,,1
Mombo-21_bite-1-1,Mombo-21_bite-1,núŋgɛ́,321,false,expert,hantganfc,,,,1
BonduSo-21_bite-1-1,BonduSo-21_bite-1,kɛ́rɛ́,314,false,expert,hantganfc,,,,1
Nanga-21_bite-1-1,Nanga-21_bite-1,kúwó,315,false,expert,hantganfc,,,,1
TommoSo-21_bite-1-1,TommoSo-21_bite-1,kɛ́rɛ́,314,false,expert,hantganfc,,,,1
SonghaiSenni-21_bite-1-1,SonghaiSenni-21_bite-1,tókórê,312,false,expert,hantganfc,,,,1
SonghaiSenni-21_bite-1-2,SonghaiSenni-21_bite-1,tókórê,322,false,expert,hantganfc,,,,2
SonghaiKiini-21_bite-1-1,SonghaiKiini-21_bite-1,tɔ́kɔ́,312,false,expert,hantganfc,,,,1
Fulfulde-21_bite-1-1,Fulfulde-21_bite-1,ŋat-ude,317,false,expert,hantganfc,,,,1
Fulfulde-21_bite-1-2,Fulfulde-21_bite-1,ŋat-ude,318,false,expert,hantganfc,,,,2
Jenaama-21_bite-1-1,Jenaama-21_bite-1,ā-tɔ̀wⁿ,319,false,expert,hantganfc,,,,1
Jenaama-21_bite-1-2,Jenaama-21_bite-1,ā-tɔ̀wⁿ,316,false,expert,hantganfc,,,,2
BozoDebo-21_bite-1-1,BozoDebo-21_bite-1,siⁿ,316,false,expert,hantganfc,,,,1
BozoHainyaxo-21_bite-1-1,BozoHainyaxo-21_bite-1,baawiⁿ,8,false,expert,hantganfc,,,,1
BozoKorondougounord-21_bite-1-1,BozoKorondougounord-21_bite-1,siⁿ,316,false,expert,hantganfc,,,,1
BozoKorondougousud-21_bite-1-1,BozoKorondougousud-21_bite-1,siⁿ,316,false,expert,hantganfc,,,,1
BozoKotya-21_bite-1-1,BozoKotya-21_bite-1,ciⁿ,316,false,expert,hantganfc,,,,1
BozoPondorinord-21_bite-1-1,BozoPondorinord-21_bite-1,siⁿ,316,false,expert,hantganfc,,,,1
BozoPondorisud-21_bite-1-1,BozoPondorisud-21_bite-1,siⁿ,316,false,expert,hantganfc,,,,1
BozoTieyaxo-21_bite-1-1,BozoTieyaxo-21_bite-1,xoi,20,false,expert,hantganfc,,,,1
BozoTiemaCewe-21_bite-1-1,BozoTiemaCewe-21_bite-1,kei,313,false,expert,hantganfc,,,,1
Soninke-21_bite-1-1,Soninke-21_bite-1,qíɲí,323,false,expert,hantganfc,,,,1
Bangime-21_bite-1-1,Bangime-21_bite-1,tāmbà,21,false,expert,hantganfc,,,,1
Bambara-21_bite-1-1,Bambara-21_bite-1,kiⁿ,313,false,expert,hantganfc,,,,1
BonduSo-21_bite-2-1,BonduSo-21_bite-2,kɛ́rɛ́,314,false,expert,hantganfc,,,,1
ToroTegu-22_bitter-1-1,ToroTegu-22_bitter-1,gòlú,325,false,expert,hantganfc,,,,1
BenTey-22_bitter-1-1,BenTey-22_bitter-1,gárì-m,325,false,expert,hantganfc,,,,1
BenTey-22_bitter-1-2,BenTey-22_bitter-1,gárì-m,326,false,expert,hantganfc,,,,2
BankanTey-22_bitter-1-1,BankanTey-22_bitter-1,gàrǔm,325,false,expert,hantganfc,,,,1
Nanga-22_bitter-1-1,Nanga-22_bitter-1,gárî,325,false,expert,hantganfc,,,,1
PergeTegu-22_bitter-1-1,PergeTegu-22_bitter-1,gérù,325,false,expert,hantganfc,,,,1
Gourou-22_bitter-1-1,Gourou-22_bitter-1,gé:rù,325,false,expert,hantganfc,,,,1
Jamsay-22_bitter-1-1,Jamsay-22_bitter-1,jé:rù,324,false,expert,hantganfc,,,,1
TogoKan-22_bitter-1-1,TogoKan-22_bitter-1,kágá-rá,335,false,expert,hantganfc,,,,1
TogoKan-22_bitter-1-2,TogoKan-22_bitter-1,kágá-rá,332,false,expert,hantganfc,,,,2
YornoSo-22_bitter-1-1,YornoSo-22_bitter-1,gálàl,325,false,expert,hantganfc,,,,1
YornoSo-22_bitter-1-2,YornoSo-22_bitter-1,gálàl,326,false,expert,hantganfc,,,,2
TommoSo-22_bitter-1-1,TommoSo-22_bitter-1,gálálú,325,false,expert,hantganfc,,,,1
TommoSo-22_bitter-1-2,TommoSo-22_bitter-1,gálálú,332,false,expert,hantganfc,,,,2
DogulDom-22_bitter-1-1,DogulDom-22_bitter-1,gállà-ŋ̀,325,false,expert,hantganfc,,,,1
DogulDom-22_bitter-1-2,DogulDom-22_bitter-1,gállà-ŋ̀,326,false,expert,hantganfc,,,,2
TebulUre-22_bitter-1-1,TebulUre-22_bitter-1,gálɛ̀:,325,false,expert,hantganfc,,,,1
YandaDom-22_bitter-1-1,YandaDom-22_bitter-1,gàl,325,false,expert,hantganfc,,,,1
BonduSo-22_bitter-1-1,BonduSo-22_bitter-1,gàlí-yè,325,false,expert,hantganfc,,,,1
BonduSo-22_bitter-1-2,BonduSo-22_bitter-1,gàlí-yè,327,false,expert,hantganfc,,,,2
Bunoge-22_bitter-1-1,Bunoge-22_bitter-1,kàr-kàr-gà,325,false,expert,hantganfc,,,,1
Bunoge-22_bitter-1-2,Bunoge-22_bitter-1,kàr-kàr-gà,325,false,expert,hantganfc,,,,2
Bunoge-22_bitter-1-3,Bunoge-22_bitter-1,kàr-kàr-gà,335,false,expert,hantganfc,,,,3
DonnoSo-22_bitter-1-1,DonnoSo-22_bitter-1,gàllú,325,false,expert,hantganfc,,,,1
DonnoSo-22_bitter-1-2,DonnoSo-22_bitter-1,gàllú,332,false,expert,hantganfc,,,,2
Mombo-22_bitter-1-1,Mombo-22_bitter-1,kárákárá_kánní,325,false,expert,hantganfc,,,,1
Mombo-22_bitter-1-2,Mombo-22_bitter-1,kárákárá_kánní,336,false,expert,hantganfc,,,,2
Penange-22_bitter-1-1,Penange-22_bitter-1,kárá-kárá,325,false,expert,hantganfc,,,,1
Penange-22_bitter-1-2,Penange-22_bitter-1,kárá-kárá,329,false,expert,hantganfc,,,,2
Bangime-22_bitter-1-1,Bangime-22_bitter-1,dɛ̀ɛ̀rù,57,false,expert,hantganfc,,,,1
Fulfulde-22_bitter-1-1,Fulfulde-22_bitter-1,haaɗ-ude,333,false,expert,hantganfc,,,,1
Fulfulde-22_bitter-1-2,Fulfulde-22_bitter-1,haaɗ-ude,334,false,expert,hantganfc,,,,2
Jenaama-22_bitter-1-1,Jenaama-22_bitter-1,kāgājī,328,false,expert,hantganfc,,,,1
Jenaama-22_bitter-1-2,Jenaama-22_bitter-1,kāgājī,4832,false,expert,hantganfc,,,,2
BozoHainyaxo-22_bitter-1-1,BozoHainyaxo-22_bitter-1,qáxàccê,328,false,expert,hantganfc,,,,1
BozoHainyaxo-22_bitter-1-2,BozoHainyaxo-22_bitter-1,qáxàccê,4833,false,expert,hantganfc,,,,2
BozoHainyaxo-22_bitter-2-1,BozoHainyaxo-22_bitter-2,kúnáⁿ,338,false,expert,hantganfc,,,,1
SonghaiSenni-22_bitter-1-1,SonghaiSenni-22_bitter-1,hóttó,337,false,expert,hantganfc,,,,1
SonghaiKiini-22_bitter-1-1,SonghaiKiini-22_bitter-1,hɔ́túrú,337,false,expert,hantganfc,,,,1
Bambara-22_bitter-1-1,Bambara-22_bitter-1,pɛ́rú,56,false,expert,hantganfc,,,,1
Bangime-23_blacksmith-1-1,Bangime-23_blacksmith-1,tùwⁿɔ̀,58,false,expert,hantganfc,,,,1
Fulfulde-23_blacksmith-1-1,Fulfulde-23_blacksmith-1,baylo,345,false,expert,hantganfc,,,,1
Jenaama-23_blacksmith-1-1,Jenaama-23_blacksmith-1,kùɥgù,346,false,expert,hantganfc,,,,1
Soninke-23_blacksmith-1-1,Soninke-23_blacksmith-1,tàgê,349,false,expert,hantganfc,,,,1
ToroTegu-23_blacksmith-1-1,ToroTegu-23_blacksmith-1,zɛ́mà-n,339,false,expert,hantganfc,,,,1
ToroTegu-23_blacksmith-1-2,ToroTegu-23_blacksmith-1,zɛ́mà-n,341,false,expert,hantganfc,,,,2
BenTey-23_blacksmith-1-1,BenTey-23_blacksmith-1,jɛ́mbɛ̌-m,339,false,expert,hantganfc,,,,1
BenTey-23_blacksmith-1-2,BenTey-23_blacksmith-1,jɛ́mbɛ̌-m,341,false,expert,hantganfc,,,,2
BankanTey-23_blacksmith-1-1,BankanTey-23_blacksmith-1,zɛ́mbɛ̀-m,339,false,expert,hantganfc,,,,1
BankanTey-23_blacksmith-1-2,BankanTey-23_blacksmith-1,zɛ́mbɛ̀-m,341,false,expert,hantganfc,,,,2
Nanga-23_blacksmith-1-1,Nanga-23_blacksmith-1,jɛ́mbɛ̀,339,false,expert,hantganfc,,,,1
PergeTegu-23_blacksmith-1-1,PergeTegu-23_blacksmith-1,gɛ́mbɛ̀-n,339,false,expert,hantganfc,,,,1
PergeTegu-23_blacksmith-1-2,PergeTegu-23_blacksmith-1,gɛ́mbɛ̀-n,341,false,expert,hantganfc,,,,2
Gourou-23_blacksmith-1-1,Gourou-23_blacksmith-1,zɛ́mɛ̀-n,339,false,expert,hantganfc,,,,1
Gourou-23_blacksmith-1-2,Gourou-23_blacksmith-1,zɛ́mɛ̀-n,341,false,expert,hantganfc,,,,2
Jamsay-23_blacksmith-1-1,Jamsay-23_blacksmith-1,jɛ́mɛ̀-n,339,false,expert,hantganfc,,,,1
Jamsay-23_blacksmith-1-2,Jamsay-23_blacksmith-1,jɛ́mɛ̀-n,341,false,expert,hantganfc,,,,2
TogoKan-23_blacksmith-1-1,TogoKan-23_blacksmith-1,jɛ́mɛ́,339,false,expert,hantganfc,,,,1
YornoSo-23_blacksmith-1-1,YornoSo-23_blacksmith-1,írù-nɛ̀,343,false,expert,hantganfc,,,,1
YornoSo-23_blacksmith-1-2,YornoSo-23_blacksmith-1,írù-nɛ̀,344,false,expert,hantganfc,,,,2
TommoSo-23_blacksmith-1-1,TommoSo-23_blacksmith-1,jɛ́mmɛ̀-nɛ̀,339,false,expert,hantganfc,,,,1
TommoSo-23_blacksmith-1-2,TommoSo-23_blacksmith-1,jɛ́mmɛ̀-nɛ̀,344,false,expert,hantganfc,,,,2
DogulDom-23_blacksmith-1-1,DogulDom-23_blacksmith-1,írɛ̀,343,false,expert,hantganfc,,,,1
TebulUre-23_blacksmith-1-1,TebulUre-23_blacksmith-1,zɛ́mbɛ́,339,false,expert,hantganfc,,,,1
YandaDom-23_blacksmith-1-1,YandaDom-23_blacksmith-1,zèmɛ́,339,false,expert,hantganfc,,,,1
BonduSo-23_blacksmith-1-1,BonduSo-23_blacksmith-1,dùbé,339,false,expert,hantganfc,,,,1
Bunoge-23_blacksmith-1-1,Bunoge-23_blacksmith-1,kɔ́:nɔ̀,342,false,expert,hantganfc,,,,1
DonnoSo-23_blacksmith-1-1,DonnoSo-23_blacksmith-1,írì-nɛ̀,343,false,expert,hantganfc,,,,1
DonnoSo-23_blacksmith-1-2,DonnoSo-23_blacksmith-1,írì-nɛ̀,344,false,expert,hantganfc,,,,2
TiranigeDiga-23_blacksmith-1-1,TiranigeDiga-23_blacksmith-1,dú:,10,false,expert,hantganfc,,,,1
Mombo-23_blacksmith-1-1,Mombo-23_blacksmith-1,dɛ́mbɛ́,339,false,expert,hantganfc,,,,1
Penange-23_blacksmith-1-1,Penange-23_blacksmith-1,dɛ́mbɛ́,339,false,expert,hantganfc,,,,1
Bambara-23_blacksmith-1-1,Bambara-23_blacksmith-1,nùmúⁿ,10,false,expert,hantganfc,,,,1
SonghaiSenni-23_blacksmith-1-1,SonghaiSenni-23_blacksmith-1,gàrgás-ò,347,false,expert,hantganfc,,,,1
SonghaiSenni-23_blacksmith-1-2,SonghaiSenni-23_blacksmith-1,gàrgás-ò,348,false,expert,hantganfc,,,,2
ToroSo-23_blacksmith-1-1,ToroSo-23_blacksmith-1,jɛ́mɛ́-ne,339,false,expert,hantganfc,,,,1
ToroSo-23_blacksmith-1-2,ToroSo-23_blacksmith-1,jɛ́mɛ́-ne,344,false,expert,hantganfc,,,,2
ToroSo-23_blacksmith-2-1,ToroSo-23_blacksmith-2,dùbɔ́,10,false,expert,hantganfc,,,,1
SonghaiSenni-24_blanket-1-1,SonghaiSenni-24_blanket-1,tà:f-ò,361,false,expert,hantganfc,,,,1
SonghaiSenni-24_blanket-1-2,SonghaiSenni-24_blanket-1,tà:f-ò,362,false,expert,hantganfc,,,,2
Fulfulde-24_blanket-1-1,Fulfulde-24_blanket-1,sudda-maare,356,false,expert,hantganfc,,,,1
Fulfulde-24_blanket-1-2,Fulfulde-24_blanket-1,sudda-maare,357,false,expert,hantganfc,,,,2
Soninke-24_blanket-1-1,Soninke-24_blanket-1,qúhà,363,false,expert,hantganfc,,,,1
Soninke-24_blanket-2-1,Soninke-24_blanket-2,bírífíníⁿ,366,false,expert,hantganfc,,,,1
Soninke-24_blanket-2-2,Soninke-24_blanket-2,bírífíníⁿ,367,false,expert,hantganfc,,,,2
Bangime-24_blanket-1-1,Bangime-24_blanket-1,kwīī-sɔ̄ẁⁿ,350,false,expert,hantganfc,,,,1
Bangime-24_blanket-1-2,Bangime-24_blanket-1,kwīī-sɔ̄ẁⁿ,351,false,expert,hantganfc,,,,2
Jenaama-24_blanket-1-1,Jenaama-24_blanket-1,sāājū,358,false,expert,hantganfc,,,,1
Penange-24_blanket-1-1,Penange-24_blanket-1,ámbú,352,false,expert,hantganfc,,,,1
BenTey-24_blanket-1-1,BenTey-24_blanket-1,górí:,353,false,expert,hantganfc,,,,1
Bunoge-24_blanket-1-1,Bunoge-24_blanket-1,ɲám-gè,354,false,expert,hantganfc,,,,1
Bunoge-24_blanket-1-2,Bunoge-24_blanket-1,ɲám-gè,355,false,expert,hantganfc,,,,2
YornoSo-24_blanket-1-1,YornoSo-24_blanket-1,sɔ̀y-górú,352,false,expert,hantganfc,,,,1
YornoSo-24_blanket-1-2,YornoSo-24_blanket-1,sɔ̀y-górú,359,false,expert,hantganfc,,,,2
YornoSo-24_blanket-1-3,YornoSo-24_blanket-1,sɔ̀y-górú,353,false,expert,hantganfc,,,,3
TogoKan-24_blanket-1-1,TogoKan-24_blanket-1,yà:-tǔⁿ,352,false,expert,hantganfc,,,,1
TogoKan-24_blanket-1-2,TogoKan-24_blanket-1,yà:-tǔⁿ,364,false,expert,hantganfc,,,,2
Jamsay-24_blanket-1-1,Jamsay-24_blanket-1,yà:-yìrú,352,false,expert,hantganfc,,,,1
Jamsay-24_blanket-1-2,Jamsay-24_blanket-1,yà:-yìrú,353,false,expert,hantganfc,,,,2
YandaDom-24_blanket-1-1,YandaDom-24_blanket-1,yàmbú,352,false,expert,hantganfc,,,,1
BonduSo-24_blanket-1-1,BonduSo-24_blanket-1,yámbú:,352,false,expert,hantganfc,,,,1
ToroTegu-24_blanket-1-1,ToroTegu-24_blanket-1,yà-yɔ̀rú,352,false,expert,hantganfc,,,,1
ToroTegu-24_blanket-1-2,ToroTegu-24_blanket-1,yà-yɔ̀rú,353,false,expert,hantganfc,,,,2
Mombo-24_blanket-1-1,Mombo-24_blanket-1,yɔ̀gù_sôy,352,false,expert,hantganfc,,,,1
Mombo-24_blanket-1-2,Mombo-24_blanket-1,yɔ̀gù_sôy,359,false,expert,hantganfc,,,,2
Mombo-24_blanket-1-3,Mombo-24_blanket-1,yɔ̀gù_sôy,360,false,expert,hantganfc,,,,3
Nanga-24_blanket-1-1,Nanga-24_blanket-1,yémbí,352,false,expert,hantganfc,,,,1
BankanTey-24_blanket-1-1,BankanTey-24_blanket-1,yómbí:,352,false,expert,hantganfc,,,,1
TiranigeDiga-24_blanket-1-1,TiranigeDiga-24_blanket-1,yòmbù,352,false,expert,hantganfc,,,,1
TommoSo-24_blanket-1-1,TommoSo-24_blanket-1,yómbú,352,false,expert,hantganfc,,,,1
PergeTegu-24_blanket-1-1,PergeTegu-24_blanket-1,górú,353,false,expert,hantganfc,,,,1
Bambara-24_blanket-1-1,Bambara-24_blanket-1,dùwó,4807,false,expert,hantganfc,,,,1
Bangime-25_blink-1-1,Bangime-25_blink-1,jāɡà,370,false,expert,hantganfc,,,,1
Bambara-25_blink-1-1,Bambara-25_blink-1,kàmìkámí,369,false,expert,hantganfc,,,,1
Bambara-25_blink-1-2,Bambara-25_blink-1,kàmìkámí,369,false,expert,hantganfc,,,,2
ToroTegu-25_blink-1-1,ToroTegu-25_blink-1,cɛ́m,368,false,expert,hantganfc,,,,1
BenTey-25_blink-1-1,BenTey-25_blink-1,kímjɛ́,368,false,expert,hantganfc,,,,1
BenTey-25_blink-1-2,BenTey-25_blink-1,kímjɛ́,372,false,expert,hantganfc,,,,2
BankanTey-25_blink-1-1,BankanTey-25_blink-1,pɛ́rɛ́,371,false,expert,hantganfc,,,,1
Nanga-25_blink-1-1,Nanga-25_blink-1,kɛ́mjí,368,false,expert,hantganfc,,,,1
Nanga-25_blink-1-2,Nanga-25_blink-1,kɛ́mjí,372,false,expert,hantganfc,,,,2
PergeTegu-25_blink-1-1,PergeTegu-25_blink-1,cíwⁿɛ́,379,false,expert,hantganfc,,,,1
TogoKan-25_blink-1-1,TogoKan-25_blink-1,kúmùɲù,368,false,expert,hantganfc,,,,1
TogoKan-25_blink-1-2,TogoKan-25_blink-1,kúmùɲù,377,false,expert,hantganfc,,,,2
YornoSo-25_blink-1-1,YornoSo-25_blink-1,kɛ́mɲɛ́_kárⁿá,368,false,expert,hantganfc,,,,1
YornoSo-25_blink-1-2,YornoSo-25_blink-1,kɛ́mɲɛ́_kárⁿá,380,false,expert,hantganfc,,,,2
TommoSo-25_blink-1-1,TommoSo-25_blink-1,kúmúnjó,368,false,expert,hantganfc,,,,1
TommoSo-25_blink-1-2,TommoSo-25_blink-1,kúmúnjó,372,false,expert,hantganfc,,,,2
DogulDom-25_blink-1-1,DogulDom-25_blink-1,kɛ́msɛ̀,368,false,expert,hantganfc,,,,1
DogulDom-25_blink-1-2,DogulDom-25_blink-1,kɛ́msɛ̀,374,false,expert,hantganfc,,,,2
TebulUre-25_blink-1-1,TebulUre-25_blink-1,kán,373,false,expert,hantganfc,,,,1
YandaDom-25_blink-1-1,YandaDom-25_blink-1,kán,373,false,expert,hantganfc,,,,1
BonduSo-25_blink-1-1,BonduSo-25_blink-1,kán,373,false,expert,hantganfc,,,,1
DonnoSo-25_blink-1-1,DonnoSo-25_blink-1,kán,373,false,expert,hantganfc,,,,1
Jamsay-25_blink-1-1,Jamsay-25_blink-1,kámɲá,368,false,expert,hantganfc,,,,1
Jamsay-25_blink-1-2,Jamsay-25_blink-1,kámɲá,377,false,expert,hantganfc,,,,2
TomoKan-25_blink-1-1,TomoKan-25_blink-1,bìrɛ̀,371,false,expert,hantganfc,,,,1
TiranigeDiga-25_blink-1-1,TiranigeDiga-25_blink-1,kán,373,false,expert,hantganfc,,,,1
Mombo-25_blink-1-1,Mombo-25_blink-1,kání,373,false,expert,hantganfc,,,,1
Penange-25_blink-1-1,Penange-25_blink-1,kámí,368,false,expert,hantganfc,,,,1
Bambara-25_blink-2-1,Bambara-25_blink-2,kɔ́mí,59,false,expert,hantganfc,,,,1
Bambara-25_blink-3-1,Bambara-25_blink-3,mɛ́ɲɛ́kú,381,false,expert,hantganfc,,,,1
Bambara-25_blink-3-2,Bambara-25_blink-3,mɛ́ɲɛ́kú,369,false,expert,hantganfc,,,,2
Fulfulde-25_blink-1-1,Fulfulde-25_blink-1,maʄʄ-ude,375,false,expert,hantganfc,,,,1
Fulfulde-25_blink-1-2,Fulfulde-25_blink-1,maʄʄ-ude,376,false,expert,hantganfc,,,,2
SonghaiSenni-25_blink-1-1,SonghaiSenni-25_blink-1,mélí,14,false,expert,hantganfc,,,,1
SonghaiSenni-26_blood-1-1,SonghaiSenni-26_blood-1,kúr-ó,393,false,expert,hantganfc,,,,1
SonghaiSenni-26_blood-1-2,SonghaiSenni-26_blood-1,kúr-ó,394,false,expert,hantganfc,,,,2
SonghaiSenni-26_blood-2-1,SonghaiSenni-26_blood-2,kúr-ó,393,false,expert,hantganfc,,,,1
SonghaiSenni-26_blood-2-2,SonghaiSenni-26_blood-2,kúr-ó,394,false,expert,hantganfc,,,,2
Jamsay-26_blood-1-1,Jamsay-26_blood-1,nɛ̂yⁿ,391,false,expert,hantganfc,,,,1
BankanTey-26_blood-1-1,BankanTey-26_blood-1,gòŋgòró,385,false,expert,hantganfc,,,,1
ToroTegu-26_blood-1-1,ToroTegu-26_blood-1,néŋ,391,false,expert,hantganfc,,,,1
ToroTegu-26_blood-1-2,ToroTegu-26_blood-1,néŋ,398,false,expert,hantganfc,,,,2
BenTey-26_blood-1-1,BenTey-26_blood-1,gòŋgòró,385,false,expert,hantganfc,,,,1
Nanga-26_blood-1-1,Nanga-26_blood-1,gòndùgó,385,false,expert,hantganfc,,,,1
PergeTegu-26_blood-1-1,PergeTegu-26_blood-1,nɛ̂m,392,false,expert,hantganfc,,,,1
Gourou-26_blood-1-1,Gourou-26_blood-1,nɛ̂yⁿ,391,false,expert,hantganfc,,,,1
TogoKan-26_blood-1-1,TogoKan-26_blood-1,nɛ́,391,false,expert,hantganfc,,,,1
YornoSo-26_blood-1-1,YornoSo-26_blood-1,ìllî:,397,false,expert,hantganfc,,,,1
YornoSo-26_blood-1-2,YornoSo-26_blood-1,ìllî:,397,false,expert,hantganfc,,,,2
TommoSo-26_blood-1-1,TommoSo-26_blood-1,ìlìyé,397,false,expert,hantganfc,,,,1
DogulDom-26_blood-1-1,DogulDom-26_blood-1,gìŋɛ̀-nɛ́,390,false,expert,hantganfc,,,,1
DogulDom-26_blood-1-2,DogulDom-26_blood-1,gìŋɛ̀-nɛ́,391,false,expert,hantganfc,,,,2
TebulUre-26_blood-1-1,TebulUre-26_blood-1,jènjé,388,false,expert,hantganfc,,,,1
TebulUre-26_blood-1-2,TebulUre-26_blood-1,jènjé,396,false,expert,hantganfc,,,,2
YandaDom-26_blood-1-1,YandaDom-26_blood-1,jènjù,388,false,expert,hantganfc,,,,1
YandaDom-26_blood-1-2,YandaDom-26_blood-1,jènjù,396,false,expert,hantganfc,,,,2
BonduSo-26_blood-1-1,BonduSo-26_blood-1,gěn-gé,386,false,expert,hantganfc,,,,1
BonduSo-26_blood-1-2,BonduSo-26_blood-1,gěn-gé,387,false,expert,hantganfc,,,,2
Ampari-26_blood-1-1,Ampari-26_blood-1,àgà,382,false,expert,hantganfc,,,,1
