ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Concept_in_Source,Borrowing
SonghaiSenni-151_husband-1,4302,SonghaiSenni,151_husband,kúrɲê,kúrɲê,k ⁵/u r + ɲ ⁵¹/e,,Hantgan2022,3669,,,,,0
ToroSo-151_husband-1,4303,ToroSo,151_husband,ígɛ́,ígɛ́,⁵/i ɡ ⁵/ɛ,,Hantgan2022,1014,,,,,0
BonduSo-151_husband-2,4304,BonduSo,151_husband,ŋɔ̀ɡɔ́,ŋɔ̀ɡɔ́,ŋ ¹/ɔ ɡ ⁵/ɔ,,Hantgan2022,1014,,,,,0
Bangime-152_injure-1,4305,Bangime,152_injure,bàrmà,bàrmà,b ¹/a r m ¹/a,,Hantgan2022,2431,,,,,3453
Fulfulde-152_injure-1,4306,Fulfulde,152_injure,barmude,barm-ude,b a r m + u d e,,Hantgan2022,113,,,,,3453
Bambara-152_injure-1,4307,Bambara,152_injure,jógíⁿ,jógíⁿ,dʒ ⁵/o ɡ ⁵/ĩ,,Hantgan2022,2963,,,,,0
Soninke-152_injure-1,4308,Soninke,152_injure,léébù,léébù,l ⁵/eː b ¹/u,,Hantgan2022,2965,,,,,0
ToroTegu-152_injure-1,4309,ToroTegu,152_injure,márèy kárⁿú,márèy_kárⁿú,m ⁵/a r ¹/e j + k ⁵/a ∼/r̃ ⁵/u,,Hantgan2022,1019,,,,,0
Jamsay-152_injure-1,4310,Jamsay,152_injure,"nùrⁿù-ŋó, nùrⁿù-ŋɔ́, bármɛ́",nùrⁿù-ŋó,n ¹/u ∼/r̃ ¹/u + ŋ ⁵/o,,Hantgan2022,1018,,,,,0
Soninke-152_injure-2,4311,Soninke,152_injure,jóogí,jóogí,dʒ ⁵/o: ɡ ⁵/i,,Hantgan2022,2963,,,,,0
SonghaiSenni-152_injure-1,4312,SonghaiSenni,152_injure,másímbínê,másímbínê,m ⁵/a s ⁵/i ⁿb ⁵/i n ⁵¹/e,,Hantgan2022,3670,,,,,0
SonghaiSenni-152_injure-2,4313,SonghaiSenni,152_injure,hásár-ów,hásár-ów,h ⁵/a s ⁵/a r + ⁵/o w,,Hantgan2022,3671,,,,,0
Jenaama-152_injure-1,4314,Jenaama,152_injure,à-māyⁿ,à-māyⁿ,¹/a + m ³/a ∼/j,,Hantgan2022,2964,,,,,0
SonghaiSenni-152_injure-3,4315,SonghaiSenni,152_injure,yáŋgádâ,yáŋgádâ,j ⁵/a ⁿɡ ⁵/a d ⁵¹/a,,Hantgan2022,3672,,,,,0
Bambara-153_iron-1,4316,Bambara,153_iron,nɛ̀gɛ̀fíⁿ,nɛ̀gɛ̀fíⁿ,n ¹/ɛ ɡ ¹/ɛ + f ⁵/ĩ,,Hantgan2022,2967,,,,,57
BozoDebo-153_iron-1,4317,BozoDebo,153_iron,mɛⁿŋ,mɛⁿŋ,m ∼/ɛ ŋ,,Hantgan2022,2968,,,,,3468
BozoHainyaxo-153_iron-1,4318,BozoHainyaxo,153_iron,mɛⁿɛⁿŋuⁿ,mɛⁿɛⁿŋuⁿ,m ∼/ɛː ŋ ũ,,Hantgan2022,2968,,,,,3468
BozoKorondougounord-153_iron-1,4319,BozoKorondougounord,153_iron,mɛⁿuⁿ,mɛⁿuⁿ,m ∼/ɛ ũ,,Hantgan2022,2968,,,,,3468
BozoKorondougousud-153_iron-1,4320,BozoKorondougousud,153_iron,mɛⁿoⁿ,mɛⁿoⁿ,m ∼/ɛ õ,,Hantgan2022,2968,,,,,3468
BozoKotya-153_iron-1,4321,BozoKotya,153_iron,meⁿoⁿ,meⁿoⁿ,m ẽ õ,,Hantgan2022,2968,,,,,3468
BozoPondorinord-153_iron-1,4322,BozoPondorinord,153_iron,me,me,m e,,Hantgan2022,2968,,,,,3468
BozoPondorisud-153_iron-1,4323,BozoPondorisud,153_iron,miⁿoⁿ,miⁿoⁿ,m ĩ õ,,Hantgan2022,2968,,,,,3468
BozoTieyaxo-153_iron-1,4324,BozoTieyaxo,153_iron,miⁿɛⁿmuⁿ,miⁿɛⁿmuⁿ,m ĩ ∼/ɛ + m ũ,,Hantgan2022,2968,,,,,3468
BozoTiemaCewe-153_iron-1,4325,BozoTiemaCewe,153_iron,miⁿiⁿɛⁿ,miⁿiⁿɛⁿ,m ĩ: ∼/ɛ,,Hantgan2022,2968,,,,,3468
ToroTegu-153_iron-1,4326,ToroTegu,153_iron,érⁿá ~ írⁿá,érⁿá,⁵/e ∼/r̃ ⁵/a,,Hantgan2022,1020,,,,,0
BenTey-153_iron-1,4327,BenTey,153_iron,"í:rⁿɛ́yⁿ, í:rⁿɛ́m",í:rⁿɛ́yⁿ,⁵/iː ∼/r̃ ⁵/ɛ + ∼/j,,Hantgan2022,1020,,,,,0
BankanTey-153_iron-1,4328,BankanTey,153_iron,"ŋírⁿéyⁿ, ɲírⁿéyⁿ",ŋírⁿéyⁿ,ŋ ⁵/i ∼/r̃ ⁵/e + ∼/j,,Hantgan2022,1020,,,,,0
Nanga-153_iron-1,4329,Nanga,153_iron,í:ndá,í:ndá,⁵/iː ⁿd ⁵/a,,Hantgan2022,1023,,,,,0
PergeTegu-153_iron-1,4330,PergeTegu,153_iron,í:nɛ́m,í:nɛ́-m,⁵/iː n ⁵/ɛ + m,,Hantgan2022,1021,,,,,0
TogoKan-153_iron-1,4331,TogoKan,153_iron,ìwⁿìrⁿí,ìwⁿìrⁿí,¹/i ∼/w̃ ¹/i + r̃ ⁵/i,,Hantgan2022,1024,,,,,0
YornoSo-153_iron-1,4332,YornoSo,153_iron,ɛ́rⁿɛ́,ɛ́rⁿɛ́,⁵/ɛ ∼/r̃ ⁵/ɛ,,Hantgan2022,1020,,,,,0
TommoSo-153_iron-1,4333,TommoSo,153_iron,ínɛ́,ínɛ́,⁵/i n ⁵/ɛ,,Hantgan2022,1021,,,,,0
DogulDom-153_iron-1,4334,DogulDom,153_iron,ínà-ŋ̀ (pl ínà yà:),ínà-ŋ̀,⁵/i n ¹/a + ŋ,,Hantgan2022,1021,,,,,0
YandaDom-153_iron-1,4335,YandaDom,153_iron,ʔə́nárⁿá,ʔə́nárⁿá,ʔ ⁵/ə n ⁵/a ∼/r̃ ⁵/a,,Hantgan2022,1025,,,,,0
BonduSo-153_iron-1,4336,BonduSo,153_iron,ínó-ŋgó,ínó-ŋgó,⁵/i n ⁵/o + ⁿɡ ⁵/o,,Hantgan2022,1021,,,,,0
Bunoge-153_iron-1,4337,Bunoge,153_iron,dúbɛ̀,dúbɛ̀,d ⁵/u b ¹/ɛ,,Hantgan2022,1023,,,,,0
DonnoSo-153_iron-1,4338,DonnoSo,153_iron,ínɛ̀,ínɛ̀,⁵/i n ¹/ɛ,,Hantgan2022,1021,,,,,0
Jamsay-153_iron-1,4339,Jamsay,153_iron,"í:rⁿɛ́ ~ í:rⁿé, é:rⁿé",í:rⁿɛ́,⁵/iː ∼/r̃ ⁵/ɛ,,Hantgan2022,1020,,,,,0
TiranigeDiga-153_iron-1,4340,TiranigeDiga,153_iron,"mɛ́:ŋɔ́ (Boui), mɛ́ŋɔ́ (Ningo)",mɛ́:ŋɔ́,m ⁵/ɛː ŋ ⁵/ɔ,,Hantgan2022,1022,,,,,3468
Mombo-153_iron-1,4341,Mombo,153_iron,dúbè,dúbè,d ⁵/u b ¹/e,,Hantgan2022,1023,,,,,0
Penange-153_iron-1,4342,Penange,153_iron,dùbɛ̀,dùbɛ̀,d ¹/u b ¹/ɛ,,Hantgan2022,1023,,,,,0
TebulUre-153_iron-1,4343,TebulUre,153_iron,ńdɛ́,ńdɛ́,ⁿd ⁵/ɛ,,Hantgan2022,1023,,,,,0
Soninke-153_iron-1,4344,Soninke,153_iron,mèxê,mèxê,m ¹/e x ⁵¹/e,,Hantgan2022,2968,,,,,3468
ToroSo-153_iron-1,4345,ToroSo,153_iron,írⁿú,írⁿú,⁵/i ∼/r̃ ⁵/u,,Hantgan2022,1020,,,,,0
ToroSo-153_iron-2,4346,ToroSo,153_iron,ménnù,ménnù,m ⁵/e n + n ¹/u,,Hantgan2022,1022,,,,,3468
BonduSo-153_iron-2,4347,BonduSo,153_iron,ínón,ínón,⁵/i n ⁵/o + n,,Hantgan2022,1021,,,,,0
Bangime-153_iron-1,4348,Bangime,153_iron,ɡɛ́ŋɡɛ̄,ɡɛ́ŋɡɛ̄,ɡ ⁵/ɛ ⁿɡ ³/ɛ,,Hantgan2022,2432,,,,,57
Bambara-154_jaw-1,4349,Bambara,154_jaw,dákóló,dákóló,d ⁵/a + k ⁵/o l ⁵/o,,Hantgan2022,2969,,,,,0
Bambara-154_jaw-2,4350,Bambara,154_jaw,dásó,dásó,d ⁵/a + s ⁵/o,,Hantgan2022,2969,,,,,0
ToroTegu-154_jaw-1,4351,ToroTegu,154_jaw,kà-pèŋgùró,kà-pèŋgùró,k ¹/a + p ¹/e ⁿɡ ¹/u + r ⁵/o,,Hantgan2022,1033,,,,,0
BenTey-154_jaw-1,4352,BenTey,154_jaw,áŋgí,áŋgí,⁵/a ⁿɡ ⁵/i,,Hantgan2022,1028,,,,,0
BankanTey-154_jaw-1,4353,BankanTey,154_jaw,"àndì: cìrⁿěyⁿ, àndî:",àndì:_cìrⁿěyⁿ,¹/a ⁿd ¹/iː + tʃ ¹/i r̃ ¹⁵/e + j̃,,Hantgan2022,1027,,,,,0
Nanga-154_jaw-1,4354,Nanga,154_jaw,"ǎŋ, àŋí, àŋ-dògí, àŋ-gòndí",ǎŋ,¹⁵/a ŋ,,Hantgan2022,1030,,,,,0
PergeTegu-154_jaw-1,4355,PergeTegu,154_jaw,áŋú,áŋú,⁵/a ŋ ⁵/u,,Hantgan2022,1030,,,,,0
Gourou-154_jaw-1,4356,Gourou,154_jaw,ɛ̀wⁿɛ̀ kɛ̀nɛ́,ɛ̀wⁿɛ̀_kɛ̀nɛ́,¹/ɛ ∼/w̃ ¹/ɛ + k ¹/ɛ n ⁵/ɛ,,Hantgan2022,1031,,,,,0
TogoKan-154_jaw-1,4357,TogoKan,154_jaw,ɛ̀wⁿɛ́,ɛ̀wⁿɛ́,¹/ɛ w̃ ⁵/ɛ,,Hantgan2022,1026,,,,,3494
YornoSo-154_jaw-1,4358,YornoSo,154_jaw,àŋgǎ:ⁿ,àŋgǎ:ⁿ,¹/a ⁿɡ ãː,,Hantgan2022,1028,,,,,0
TommoSo-154_jaw-1,4359,TommoSo,154_jaw,àŋgàà dúú,àŋgàà_dúú,¹/a ⁿɡ ¹/aː + d ⁵/uː,,Hantgan2022,1028,,,,,0
DogulDom-154_jaw-1,4360,DogulDom,154_jaw,àŋgá:,àŋgá:,¹/a ⁿɡ ⁵/aː,,Hantgan2022,1028,,,,,0
TebulUre-154_jaw-1,4361,TebulUre,154_jaw,àŋgǎ:,àŋgǎ:,¹/a ⁿɡ ¹⁵/aː,,Hantgan2022,1028,,,,,0
YandaDom-154_jaw-1,4362,YandaDom,154_jaw,àŋgà,àŋgà,¹/a ⁿɡ ¹/a,,Hantgan2022,1028,,,,,0
BonduSo-154_jaw-1,4363,BonduSo,154_jaw,jàjàgâ:,jàjàgâ:,dʒ ¹/a + dʒ ¹/a ɡ ⁵¹/aː,,Hantgan2022,1029,,,,,0
Bunoge-154_jaw-1,4364,Bunoge,154_jaw,ŋá:-ŋà:,ŋá:ŋà:,ŋ ⁵/aː ŋ ¹/aː,,Hantgan2022,1030,,,,,0
DonnoSo-154_jaw-1,4365,DonnoSo,154_jaw,áŋà,áŋà,⁵/a ŋ ¹/a,,Hantgan2022,1030,,,,,0
TomoKan-154_jaw-1,4366,TomoKan,154_jaw,yàmàndù-cìlɛ̀,yàmàndù-cìlɛ̀,j ¹/a m ¹/a ⁿd ¹/u + tʃ ¹/i l ¹/ɛ,,Hantgan2022,1027,,,,,0
TiranigeDiga-154_jaw-1,4367,TiranigeDiga,154_jaw,áná,áná,⁵/a n ⁵/a,,Hantgan2022,1030,,,,,0
Mombo-154_jaw-1,4368,Mombo,154_jaw,áwⁿà // àwⁿà gá:wⁿè:,áwⁿà,⁵/a w̃ ¹/a,,Hantgan2022,1026,,,,,3494
Penange-154_jaw-1,4369,Penange,154_jaw,ágálá (y-),ágálá,⁵/a ɡ ⁵/a l ⁵/a,,Hantgan2022,1028,,,,,0
Jamsay-154_jaw-1,4370,Jamsay,154_jaw,ɛ̀wⁿɛ́,ɛ̀wⁿɛ́,¹/ɛ ∼/w̃ ⁵/ɛ,,Hantgan2022,1026,,,,,3494
Bangime-154_jaw-1,4371,Bangime,154_jaw,kāwⁿɔ̀,kāwⁿɔ̀,k ³/a w̃ ¹/ɔ,,Hantgan2022,2433,,,,,3494
Fulfulde-154_jaw-1,4372,Fulfulde,154_jaw,balakenkewal,balaken-kewal,b a l a k e n + k e w + a l,,Hantgan2022,114,,,,,0
Jenaama-154_jaw-1,4373,Jenaama,154_jaw,dèŋgè,dèŋgè,d ¹/e n ɡ ¹/e,,Hantgan2022,2969,,,,,0
ToroSo-154_jaw-1,4374,ToroSo,154_jaw,àŋgà kìlè dòɲó,àŋgà kìlè dòɲó,¹/a ⁿɡ ¹/a + k ¹/i l ¹/e + d ¹/o ɲ ⁵/o,,Hantgan2022,1032,,,,,0
ToroSo-154_jaw-2,4375,ToroSo,154_jaw,áŋá kɛ̂,áŋá kɛ̂,⁵/a ŋ ⁵/a + k ¹⁵/ɛ,,Hantgan2022,1030,,,,,0
BonduSo-154_jaw-2,4376,BonduSo,154_jaw,dʒáɡá,dʒáɡá,d ʒ ⁵/a ɡ ⁵/a,,Hantgan2022,1028,,,,,0
SonghaiSenni-155_joint-1,4377,SonghaiSenni,155_joint,dób-ó,dób-ó,d ⁵/o b + ⁵/o,,Hantgan2022,3674,,,,,0
ToroTegu-155_joint-1,4378,ToroTegu,155_joint,dìgú,dìgú,d ¹/i ɡ ⁵/u,,Hantgan2022,1034,,,,,3516
BenTey-155_joint-1,4379,BenTey,155_joint,díyáy,díyáy,d ⁵/i j ⁵/a + j,,Hantgan2022,1035,,,,,0
BankanTey-155_joint-1,4380,BankanTey,155_joint,dí:ráy,dí:ráy,d ⁵/iː r ⁵/a + j,,Hantgan2022,1035,,,,,0
Nanga-155_joint-1,4381,Nanga,155_joint,dígá,dígá,d ⁵/i ɡ ⁵/a,,Hantgan2022,1034,,,,,3516
TogoKan-155_joint-1,4382,TogoKan,155_joint,mùŋú,mùŋú,m ¹/u ŋ ⁵/u,,Hantgan2022,1037,,,,,0
DogulDom-155_joint-1,4383,DogulDom,155_joint,pɛ́ŋɛ̀:,pɛ́ŋɛ̀:,p ⁵/ɛ ŋ ¹/ɛː,,Hantgan2022,1036,,,,,3520
TebulUre-155_joint-1,4384,TebulUre,155_joint,dígúgɔ́ ~ díggɔ́,dígúgɔ́,d ⁵/i ɡ ⁵/u + ɡ ⁵/ɔ,,Hantgan2022,1034,,,,,3516
YandaDom-155_joint-1,4385,YandaDom,155_joint,dìgù-dígù,dìgù-dígù,d ¹/i ɡ ¹/u + d ⁵/i ɡ ¹/u,,Hantgan2022,1034,,,,,3516
BonduSo-155_joint-1,4386,BonduSo,155_joint,dígìn-gè,dígìn-gè,d ⁵/i ɡ ¹/i n + ɡ ¹/e,,Hantgan2022,1034,,,,,3516
TomoKan-155_joint-1,4387,TomoKan,155_joint,mù:,mù:,m ¹/uː,,Hantgan2022,1037,,,,,0
TiranigeDiga-155_joint-1,4388,TiranigeDiga,155_joint,dìgí,dìgí,d ¹/i ɡ ⁵/i,,Hantgan2022,1034,,,,,3516
Mombo-155_joint-1,4389,Mombo,155_joint,dígélé,dígélé,d ⁵/i ɡ ⁵/e + l ⁵/e,,Hantgan2022,1034,,,,,3516
Penange-155_joint-1,4390,Penange,155_joint,dìgìlɛ̀,dìgìlɛ̀,d ¹/i ɡ ¹/i + l ¹/ɛ,,Hantgan2022,1034,,,,,3516
Jamsay-155_joint-1,4391,Jamsay,155_joint,dìgú,dìgú,d ¹/i ɡ ⁵/u,,Hantgan2022,1034,,,,,3516
TommoSo-155_joint-1,4392,TommoSo,155_joint,dìgú,dìgú,d ¹/i ɡ ⁵/u,,Hantgan2022,1034,,,,,3516
YornoSo-155_joint-1,4393,YornoSo,155_joint,dìgú,dìgú,d ¹/i ɡ ⁵/u,,Hantgan2022,1034,,,,,3516
PergeTegu-155_joint-1,4394,PergeTegu,155_joint,dìgú,dìgú,d ¹/i ɡ ⁵/u,,Hantgan2022,1034,,,,,3516
YornoSo-155_joint-2,4395,YornoSo,155_joint,dìgú,dìgú,d ¹/i ɡ ⁵/u,,Hantgan2022,1034,,,,,3516
Fulfulde-155_joint-1,4396,Fulfulde,155_joint,palugiʔel,palu-giʔel,p a l u + ɡ i ʔ e l,,Hantgan2022,115,,,,,0
Jenaama-155_joint-1,4397,Jenaama,155_joint,wáɲɔ̄wⁿ (1),wáɲɔ̄wⁿ,w ⁵/a ɲ ³/ɔ + w̃,,Hantgan2022,2970,,,,,3520
Bangime-155_joint-1,4398,Bangime,155_joint,dɔ̀kɛ́-rɛ́,dɔ̀kɛ́-rɛ́,d ¹/ɔ k ⁵/ɛ + r ⁵/ɛ,,Hantgan2022,2435,,,,,3516
SonghaiSenni-156_key-1,4399,SonghaiSenni,156_key,gànf-[í:z-ò],gànf-í:z-ò,ɡ ¹/a n f + ⁵/iː z + ¹/o,,Hantgan2022,3675,,,,,0
Bangime-156_key-1,4400,Bangime,156_key,pɛ̀rɛ̀ɛ̀,pɛ̀rɛ̀ɛ̀,p ¹/ɛ r ¹/ɛː,,Hantgan2022,2436,,,,,0
Fulfulde-156_key-1,4401,Fulfulde,156_key,cokirgal,cokirgal,tʃ o k i r ɡ + a l,,Hantgan2022,116,,,,,3539
ToroTegu-156_key-1,4402,ToroTegu,156_key,sɔ̀gù-[ì-rⁿú],sɔ̀gù,s ¹/ɔ ɡ ¹/u,,Hantgan2022,1048,,,,,0
BenTey-156_key-1,4403,BenTey,156_key,tà:ⁿ-yî:,tà:ⁿ-yî:,t ∼/ãː + j ⁵¹/iː,,Hantgan2022,1038,,,,,0
Nanga-156_key-1,4404,Nanga,156_key,dògìrì ǹjâ,dògìrì_ǹjâ,d ¹/o ɡ ¹/i r ¹/i + ⁿdʒ ⁵¹/a,,Hantgan2022,1042,,,,,3539
PergeTegu-156_key-1,4405,PergeTegu,156_key,kɛ̀w-î:ⁿ,kɛ̀w-î:ⁿ,k ¹/ɛ w + ⁵¹/ĩ:,,Hantgan2022,1043,,,,,0
Gourou-156_key-1,4406,Gourou,156_key,kɛ̀wⁿî:ⁿ,kɛ̀wⁿî:ⁿ,k ¹/ɛ ∼/w̃ ⁵¹/ĩ:,,Hantgan2022,1043,,,,,0
TogoKan-156_key-1,4407,TogoKan,156_key,kɛ̀wíⁿ,kɛ̀wíⁿ,k ¹/ɛ w ⁵/ĩ,,Hantgan2022,1043,,,,,0
YornoSo-156_key-1,4408,YornoSo,156_key,tà:-ýⁿ,tà:ýⁿ,t ¹/aː ∼/j̃,,Hantgan2022,1044,,,,,0
TommoSo-156_key-1,4409,TommoSo,156_key,tàà íí,tàà-íí,t ¹/aː + ⁵/iː,,Hantgan2022,1038,,,,,0
DogulDom-156_key-1,4410,DogulDom,156_key,káygè:g,káygè:g,k ⁵/a j ɡ ¹/eː + ɡ,,Hantgan2022,1041,,,,,0
TebulUre-156_key-1,4411,TebulUre,156_key,kànj-íyɛ́,kànj-íyɛ́,k ¹/a ⁿdʒ + ⁵/i j ⁵/ɛ,,Hantgan2022,1046,,,,,0
YandaDom-156_key-1,4412,YandaDom,156_key,sàɲ-íyè ~ sǎɲɲè,sàɲ-íyè,s ¹/a ɲ + ⁵/i j ¹/e,,Hantgan2022,1046,,,,,0
BonduSo-156_key-1,4413,BonduSo,156_key,tàndàmɛ̂:,tàndàmɛ̂:,t ¹/a ⁿd ¹/a + m ⁵¹/ɛː,,Hantgan2022,1039,,,,,0
Bunoge-156_key-1,4414,Bunoge,156_key,tá:-bè (door-child),tá:bè,t ⁵/aː b ¹/e,,Hantgan2022,1040,,,,,0
Jamsay-156_key-1,4415,Jamsay,156_key,cɛ̀wⁿî:ⁿ,cɛ̀wⁿî:ⁿ,tʃ ¹/ɛ ∼/w̃ ⁵¹/ĩ:,,Hantgan2022,1040,,,,,0
DonnoSo-156_key-1,4416,DonnoSo,156_key,tàŋ-î:,tàŋ-î:,t ¹/a ŋ + ⁵¹/iː,,Hantgan2022,1038,,,,,0
TiranigeDiga-156_key-1,4417,TiranigeDiga,156_key,bówⁿ-bè,bówⁿ-bè,b ⁵/o ∼/w̃ + b ¹/e,,Hantgan2022,1045,,,,,0
Mombo-156_key-1,4418,Mombo,156_key,bǒy,bǒy,b ¹⁵/o j,,Hantgan2022,1044,,,,,0
Penange-156_key-1,4419,Penange,156_key,bòwⁿ-wê: (door-child),bòwⁿ-wê:,b ¹/o ∼/w̃ + w ⁵¹/eː,,Hantgan2022,1045,,,,,0
BankanTey-156_key-1,4420,BankanTey,156_key,tà:ⁿ-yî:,tà:ⁿ-yî:,t ∼/ãː + j ⁵¹/iː,,Hantgan2022,1038,,,,,0
Bambara-157_kidney-1,4421,Bambara,157_kidney,nìnàná,nìnàná,n ¹/i n ¹/a n ⁵/a,,Hantgan2022,2971,,,,,58
ToroTegu-157_kidney-1,4422,ToroTegu,157_kidney,làràmkúm,làràmkúm,l ¹/a r ¹/a + m + k ⁵/u + m,,Hantgan2022,1056,,,,,0
BenTey-157_kidney-1,4423,BenTey,157_kidney,nàrⁿì-yî:,nàrⁿì-yî:,n ¹/a ∼/r̃ ¹/i + j ⁵¹/iː,,Hantgan2022,1051,,,,,58
BankanTey-157_kidney-1,4424,BankanTey,157_kidney,nàrⁿâyⁿ,nàrⁿâ-yⁿ,n ¹/a ∼/r̃ ⁵¹/a + ∼/j,,Hantgan2022,1051,,,,,58
Nanga-157_kidney-1,4425,Nanga,157_kidney,nàrⁿì-ǹjâ,nàrⁿì-ǹjâ,n ¹/a ∼/r̃ ¹/i + ⁿdʒ ⁵¹/a,,Hantgan2022,1051,,,,,58
PergeTegu-157_kidney-1,4426,PergeTegu,157_kidney,nàrⁿî:,nàrⁿî:,n ¹/a ∼/r̃ ⁵¹/iː,,Hantgan2022,1051,,,,,58
TogoKan-157_kidney-1,4427,TogoKan,157_kidney,gàríⁿ,gàríⁿ,ɡ ¹/a r ⁵/ĩ,,Hantgan2022,1053,,,,,3567
YornoSo-157_kidney-1,4428,YornoSo,157_kidney,nàrⁿi-ýⁿ,nàrⁿi-ýⁿ,n ¹/a ∼/r̃ i + ∼/j̃,,Hantgan2022,1051,,,,,58
TommoSo-157_kidney-1,4429,TommoSo,157_kidney,nàlí,nàlí,n ¹/a l ⁵/i,,Hantgan2022,1051,,,,,58
DogulDom-157_kidney-1,4430,DogulDom,157_kidney,nàló:,nàló:,n ¹/a l ⁵/oː,,Hantgan2022,1051,,,,,58
TebulUre-157_kidney-1,4431,TebulUre,157_kidney,làl-íyɛ́,làl-íyɛ́,l ¹/a l + ⁵/i j ⁵/ɛ,,Hantgan2022,1052,,,,,0
YandaDom-157_kidney-1,4432,YandaDom,157_kidney,làl-íyè,làl-íyè,l ¹/a l + ⁵/i j ¹/e,,Hantgan2022,1052,,,,,0
BonduSo-157_kidney-1,4433,BonduSo,157_kidney,bɔ́:jɛ̀-ŋgò,bɔ́:jɛ̀-ŋgò,b ɔː dʒ ¹/ɛ + ⁿɡ ¹/o,,Hantgan2022,1049,,,,,0
Bunoge-157_kidney-1,4434,Bunoge,157_kidney,kíbà,kíbà,k ⁵/i b ¹/a,,Hantgan2022,1050,,,,,0
DonnoSo-157_kidney-1,4435,DonnoSo,157_kidney,làlî:,làlî:,l ¹/a l ⁵¹/iː,,Hantgan2022,1052,,,,,0
TiranigeDiga-157_kidney-1,4436,TiranigeDiga,157_kidney,dégé-wè,dégé-wè,d ⁵/e ɡ ⁵/e + w ¹/e,,Hantgan2022,1054,,,,,0
Mombo-157_kidney-1,4437,Mombo,157_kidney,kíbɛ̂y,kíbɛ̂y,k ⁵/i b ¹⁵/ɛ + j,,Hantgan2022,1050,,,,,0
Fulfulde-157_kidney-1,4438,Fulfulde,157_kidney,ɓoyre,ɓoyre,ɓ o j r e,,Hantgan2022,117,,,,,0
Jamsay-157_kidney-1,4439,Jamsay,157_kidney,nàrⁿî:,nàrⁿî:,n ¹/a ∼/r̃ ⁵¹/iː,,Hantgan2022,1051,,,,,58
Penange-157_kidney-1,4440,Penange,157_kidney,kíbá,kíbá,k ⁵/i b ⁵/a,,Hantgan2022,1050,,,,,0
TomoKan-157_kidney-1,4441,TomoKan,157_kidney,jùⁿ-ʔí:ⁿ,jùⁿ-ʔí:ⁿ,dʒ ũ + ʔ ⁵/ĩ:,,Hantgan2022,1055,,,,,0
SonghaiSenni-157_kidney-1,4442,SonghaiSenni,157_kidney,dúm-à:,dúm-à:,d ⁵/u m + ¹/aː,,Hantgan2022,3676,,,,,0
Bangime-157_kidney-1,4443,Bangime,157_kidney,kùŋkúyⁿɛ̀,kùŋkúyⁿɛ̀,k ¹/u ŋ + k ⁵/u ∼/j ¹/ɛ,,Hantgan2022,2437,,,,,0
Bambara-157_kidney-2,4444,Bambara,157_kidney,kɔ́mɔ́kílí,kɔ́mɔ́kílí,k ⁵/ɔ m ⁵/ɔ + k ⁵/i l ⁵/i,,Hantgan2022,2973,,,,,0
Soninke-157_kidney-1,4445,Soninke,157_kidney,gúrúɲà,gúrúɲà,ɡ ⁵/u r ⁵/u + ɲ ¹/a,,Hantgan2022,2972,,,,,3567
ToroTegu-158_kill-1,4446,ToroTegu,158_kill,wɔ̌w,wɔ̌w,w ¹⁵/ɔ w,,Hantgan2022,1058,,,,,3582
BenTey-158_kill-1,4447,BenTey,158_kill,jìyɛ́,jìyɛ́,dʒ ¹/i j ⁵/ɛ,,Hantgan2022,1061,,,,,0
BankanTey-158_kill-1,4448,BankanTey,158_kill,jɛ́,jɛ́,dʒ ⁵/ɛ,,Hantgan2022,1061,,,,,0
Nanga-158_kill-1,4449,Nanga,158_kill,"jìyɛ́, gìyɛ́",jìyɛ́,dʒ ¹/i j ⁵/ɛ,,Hantgan2022,1061,,,,,0
TogoKan-158_kill-1,4450,TogoKan,158_kill,dàrⁿá,dàrⁿá,d ¹/a ∼/r̃ ⁵/a,,Hantgan2022,1061,,,,,0
YornoSo-158_kill-1,4451,YornoSo,158_kill,dǎ:,dǎ:,d ¹⁵/aː,,Hantgan2022,1061,,,,,0
TommoSo-158_kill-1,4452,TommoSo,158_kill,dàá,dàá,d ¹⁵/aː,,Hantgan2022,1061,,,,,0
DogulDom-158_kill-1,4453,DogulDom,158_kill,gɛ̀wɛ́,gɛ̀wɛ́,ɡ ¹/ɛ w ⁵/ɛ,,Hantgan2022,1059,,,,,3586
TebulUre-158_kill-1,4454,TebulUre,158_kill,jɛ̌,jɛ̌,dʒ ¹⁵/ɛ,,Hantgan2022,1061,,,,,0
Ampari-158_kill-1,4455,Ampari,158_kill,"gíyɔ̀ (gìyɛ̀, gìyɛ́-rì)",gíyɔ̀,ɡ ⁵/i j ¹/ɔ,,Hantgan2022,1059,,,,,3586
Bunoge-158_kill-1,4456,Bunoge,158_kill,gɛ́:wɛ̀ (imperative gèwà),gɛ́:wɛ̀,ɡ ⁵/ɛː w ¹/ɛ,,Hantgan2022,1059,,,,,3586
DonnoSo-158_kill-1,4457,DonnoSo,158_kill,dǎ:,dǎ:,d ¹⁵/aː,,Hantgan2022,1061,,,,,0
TomoKan-158_kill-1,4458,TomoKan,158_kill,dɛ̀lɛ̀,dɛ̀lɛ̀,d ¹/ɛ l ¹/ɛ,,Hantgan2022,1061,,,,,0
